"STATION","DATE","TAVG"
"USW00013960","2017-07-28","92"
"USW00013960","2017-07-29","92"
"USW00013960","2017-07-30","87"
"USW00013960","2017-07-31","83"
"USW00013960","2017-08-01","85"
"USW00013960","2017-08-02","77"
"USW00013960","2017-08-03","81"
"USW00013960","2017-08-04","86"
"USW00013960","2017-08-05","86"
"USW00013960","2017-08-06","89"
"USW00013960","2017-08-07","83"
"USW00013960","2017-08-08","81"
"USW00013960","2017-08-09","83"
"USW00013960","2017-08-10","86"
"USW00013960","2017-08-11","90"
"USW00013960","2017-08-12","88"
"USW00013960","2017-08-13","81"
"USW00013960","2017-08-14","84"
"USW00013960","2017-08-15","87"
"USW00013960","2017-08-16","88"
"USW00013960","2017-08-17","85"
"USW00013960","2017-08-18","83"
"USW00013960","2017-08-19","88"
"USW00013960","2017-08-20","90"
"USW00013960","2017-08-21","88"
"USW00013960","2017-08-22","88"
"USW00013960","2017-08-23","85"
"USW00013960","2017-08-24","83"
"USW00013960","2017-08-25","82"
"USW00013960","2017-08-26","78"
"USW00013960","2017-08-27","78"
"USW00013960","2017-08-28","78"
"USW00013960","2017-08-29","79"
"USW00013960","2017-08-30","80"
"USW00013960","2017-08-31","81"
"USW00013960","2017-09-01","80"
"USW00013960","2017-09-02","83"
"USW00013960","2017-09-03","85"
"USW00013960","2017-09-04","85"
"USW00013960","2017-09-05","85"
"USW00013960","2017-09-06","77"
"USW00013960","2017-09-07","73"
"USW00013960","2017-09-08","75"
"USW00013960","2017-09-09","76"
"USW00013960","2017-09-10","76"
"USW00013960","2017-09-11","75"
"USW00013960","2017-09-12","75"
"USW00013960","2017-09-13","76"
"USW00013960","2017-09-14","81"
"USW00013960","2017-09-15","84"
"USW00013960","2017-09-16","84"
"USW00013960","2017-09-17","84"
"USW00013960","2017-09-18","85"
"USW00013960","2017-09-19","85"
"USW00013960","2017-09-20","87"
"USW00013960","2017-09-21","87"
"USW00013960","2017-09-22","83"
"USW00013960","2017-09-23","84"
"USW00013960","2017-09-24","83"
"USW00013960","2017-09-25","83"
"USW00013960","2017-09-26","83"
"USW00013960","2017-09-27","83"
"USW00013960","2017-09-28","74"
"USW00013960","2017-09-29","71"
"USW00013960","2017-09-30","74"
"USW00013960","2017-10-01","76"
"USW00013960","2017-10-02","80"
"USW00013960","2017-10-03","80"
"USW00013960","2017-10-04","79"
"USW00013960","2017-10-05","80"
"USW00013960","2017-10-06","80"
"USW00013960","2017-10-07","79"
"USW00013960","2017-10-08","74"
"USW00013960","2017-10-09","83"
"USW00013960","2017-10-10","66"
"USW00013960","2017-10-11","62"
"USW00013960","2017-10-12","71"
"USW00013960","2017-10-13","81"
"USW00013960","2017-10-14","82"
"USW00013960","2017-10-15","74"
"USW00013960","2017-10-16","62"
"USW00013960","2017-10-17","62"
"USW00013960","2017-10-18","67"
"USW00013960","2017-10-19","71"
"USW00013960","2017-10-20","73"
"USW00013960","2017-10-21","77"
"USW00013960","2017-10-22","70"
"USW00013960","2017-10-23","65"
"USW00013960","2017-10-24","65"
"USW00013960","2017-10-25","62"
"USW00013960","2017-10-26","69"
"USW00013960","2017-10-27","58"
"USW00013960","2017-10-28","47"
"USW00013960","2017-10-29","55"
"USW00013960","2017-10-30","64"
"USW00013960","2017-10-31","56"
"USW00013960","2017-11-01","59"
"USW00013960","2017-11-02","75"
"USW00013960","2017-11-03","68"
"USW00013960","2017-11-04","72"
"USW00013960","2017-11-05","80"
"USW00013960","2017-11-06","71"
"USW00013960","2017-11-07","58"
"USW00013960","2017-11-08","49"
"USW00013960","2017-11-09","50"
"USW00013960","2017-11-10","51"
"USW00013960","2017-11-11","62"
"USW00013960","2017-11-12","65"
"USW00013960","2017-11-13","62"
"USW00013960","2017-11-14","67"
"USW00013960","2017-11-15","71"
"USW00013960","2017-11-16","68"
"USW00013960","2017-11-17","74"
"USW00013960","2017-11-18","70"
"USW00013960","2017-11-19","52"
"USW00013960","2017-11-20","53"
"USW00013960","2017-11-21","58"
"USW00013960","2017-11-22","51"
"USW00013960","2017-11-23","49"
"USW00013960","2017-11-24","58"
"USW00013960","2017-11-25","62"
"USW00013960","2017-11-26","60"
"USW00013960","2017-11-27","62"
"USW00013960","2017-11-28","65"
"USW00013960","2017-11-29","62"
"USW00013960","2017-11-30","60"
"USW00013960","2017-12-01","58"
"USW00013960","2017-12-02","67"
"USW00013960","2017-12-03","67"
"USW00013960","2017-12-04","71"
"USW00013960","2017-12-05","56"
"USW00013960","2017-12-06","49"
"USW00013960","2017-12-07","45"
"USW00013960","2017-12-08","36"
"USW00013960","2017-12-09","45"
"USW00013960","2017-12-10","50"
"USW00013960","2017-12-11","56"
"USW00013960","2017-12-12","53"
"USW00013960","2017-12-13","53"
"USW00013960","2017-12-14","52"
"USW00013960","2017-12-15","47"
"USW00013960","2017-12-16","47"
"USW00013960","2017-12-17","47"
"USW00013960","2017-12-18","50"
"USW00013960","2017-12-19","56"
"USW00013960","2017-12-20","58"
"USW00013960","2017-12-21","59"
"USW00013960","2017-12-22","52"
"USW00013960","2017-12-23","40"
"USW00013960","2017-12-24","43"
"USW00013960","2017-12-25","37"
"USW00013960","2017-12-26","41"
"USW00013960","2017-12-27","38"
"USW00013960","2017-12-28","38"
"USW00013960","2017-12-29","41"
"USW00013960","2017-12-30","45"
"USW00013960","2017-12-31","32"
"USW00013960","2018-01-01","23"
"USW00013960","2018-01-02","24"
"USW00013960","2018-01-03","30"
"USW00013960","2018-01-04","37"
"USW00013960","2018-01-05","45"
"USW00013960","2018-01-06","49"
"USW00013960","2018-01-07","56"
"USW00013960","2018-01-08","52"
"USW00013960","2018-01-09","45"
"USW00013960","2018-01-10","49"
"USW00013960","2018-01-11","52"
"USW00013960","2018-01-12","32"
"USW00013960","2018-01-13","36"
"USW00013960","2018-01-14","40"
"USW00013960","2018-01-15","45"
"USW00013960","2018-01-16","27"
"USW00013960","2018-01-17","23"
"USW00013960","2018-01-18","31"
"USW00013960","2018-01-19","44"
"USW00013960","2018-01-20","59"
"USW00013960","2018-01-21","66"
"USW00013960","2018-01-22","57"
"USW00013960","2018-01-23","47"
"USW00013960","2018-01-24","47"
"USW00013960","2018-01-25","50"
"USW00013960","2018-01-26","56"
"USW00013960","2018-01-27","62"
"USW00013960","2018-01-28","52"
"USW00013960","2018-01-29","47"
"USW00013960","2018-01-30","46"
"USW00013960","2018-01-31","57"
"USW00013960","2018-02-01","58"
"USW00013960","2018-02-02","45"
"USW00013960","2018-02-03","49"
"USW00013960","2018-02-04","56"
"USW00013960","2018-02-05","36"
"USW00013960","2018-02-06","40"
"USW00013960","2018-02-07","36"
"USW00013960","2018-02-08","42"
"USW00013960","2018-02-09","54"
"USW00013960","2018-02-10","47"
"USW00013960","2018-02-11","32"
"USW00013960","2018-02-12","35"
"USW00013960","2018-02-13","42"
"USW00013960","2018-02-14","52"
"USW00013960","2018-02-15","69"
"USW00013960","2018-02-16","62"
"USW00013960","2018-02-17","50"
"USW00013960","2018-02-18","53"
"USW00013960","2018-02-19","69"
"USW00013960","2018-02-20","69"
"USW00013960","2018-02-21","38"
"USW00013960","2018-02-22","36"
"USW00013960","2018-02-23","44"
"USW00013960","2018-02-24","52"
"USW00013960","2018-02-25","54"
"USW00013960","2018-02-26","55"
"USW00013960","2018-02-27","58"
"USW00013960","2018-02-28","66"
"USW00013960","2018-03-01","60"
"USW00013960","2018-03-02","56"
"USW00013960","2018-03-03","62"
"USW00013960","2018-03-04","67"
"USW00013960","2018-03-05","70"
"USW00013960","2018-03-06","56"
"USW00013960","2018-03-07","51"
"USW00013960","2018-03-08","54"
"USW00013960","2018-03-09","62"
"USW00013960","2018-03-10","71"
"USW00013960","2018-03-11","67"
"USW00013960","2018-03-12","52"
"USW00013960","2018-03-13","53"
"USW00013960","2018-03-14","55"
"USW00013960","2018-03-15","63"
"USW00013960","2018-03-16","72"
"USW00013960","2018-03-17","69"
"USW00013960","2018-03-18","66"
"USW00013960","2018-03-19","68"
"USW00013960","2018-03-20","55"
"USW00013960","2018-03-21","59"
"USW00013960","2018-03-22","66"
"USW00013960","2018-03-23","68"
"USW00013960","2018-03-24","75"
"USW00013960","2018-03-25","72"
"USW00013960","2018-03-26","75"
"USW00013960","2018-03-27","70"
"USW00013960","2018-03-28","62"
"USW00013960","2018-03-29","62"
"USW00013960","2018-03-30","61"
"USW00013960","2018-03-31","66"
"USW00013960","2018-04-01","68"
"USW00013960","2018-04-02","47"
"USW00013960","2018-04-03","69"
"USW00013960","2018-04-04","55"
"USW00013960","2018-04-05","60"
"USW00013960","2018-04-06","74"
"USW00013960","2018-04-07","47"
"USW00013960","2018-04-08","44"
"USW00013960","2018-04-09","56"
"USW00013960","2018-04-10","62"
"USW00013960","2018-04-11","66"
"USW00013960","2018-04-12","72"
"USW00013960","2018-04-13","76"
"USW00013960","2018-04-14","60"
"USW00013960","2018-04-15","51"
"USW00013960","2018-04-16","60"
"USW00013960","2018-04-17","72"
"USW00013960","2018-04-18","73"
"USW00013960","2018-04-19","63"
"USW00013960","2018-04-20","60"
"USW00013960","2018-04-21","61"
"USW00013960","2018-04-22","59"
"USW00013960","2018-04-23","63"
"USW00013960","2018-04-24","70"
"USW00013960","2018-04-25","65"
"USW00013960","2018-04-26","57"
"USW00013960","2018-04-27","69"
"USW00013960","2018-04-28","70"
"USW00013960","2018-04-29","75"
"USW00013960","2018-04-30","73"
"USW00013960","2018-05-01","75"
"USW00013960","2018-05-02","77"
"USW00013960","2018-05-03","76"
"USW00013960","2018-05-04","71"
"USW00013960","2018-05-05","71"
"USW00013960","2018-05-06","74"
"USW00013960","2018-05-07","79"
"USW00013960","2018-05-08","81"
"USW00013960","2018-05-09","80"
"USW00013960","2018-05-10","78"
"USW00013960","2018-05-11","80"
"USW00013960","2018-05-12","81"
"USW00013960","2018-05-13","82"
"USW00013960","2018-05-14","82"
"USW00013960","2018-05-15","80"
"USW00013960","2018-05-16","80"
"USW00013960","2018-05-17","81"
"USW00013960","2018-05-18","85"
"USW00013960","2018-05-19","84"
"USW00013960","2018-05-20","78"
"USW00013960","2018-05-21","77"
"USW00013960","2018-05-22","80"
"USW00013960","2018-05-23","82"
"USW00013960","2018-05-24","82"
"USW00013960","2018-05-25","83"
"USW00013960","2018-05-26","83"
"USW00013960","2018-05-27","87"
"USW00013960","2018-05-28","86"
"USW00013960","2018-05-29","87"
"USW00013960","2018-05-30","88"
"USW00013960","2018-05-31","87"
"USW00013960","2018-06-01","88"
"USW00013960","2018-06-02","89"
"USW00013960","2018-06-03","87"
"USW00013960","2018-06-04","79"
"USW00013960","2018-06-05","83"
"USW00013960","2018-06-06","87"
"USW00013960","2018-06-07","87"
"USW00013960","2018-06-08","83"
"USW00013960","2018-06-09","87"
"USW00013960","2018-06-10","87"
"USW00013960","2018-06-11","88"
"USW00013960","2018-06-12","88"
"USW00013960","2018-06-13","89"
"USW00013960","2018-06-14","90"
"USW00013960","2018-06-15","88"
"USW00013960","2018-06-16","88"
"USW00013960","2018-06-17","87"
"USW00013960","2018-06-18","84"
"USW00013960","2018-06-19","80"
"USW00013960","2018-06-20","82"
"USW00013960","2018-06-21","87"
"USW00013960","2018-06-22","91"
"USW00013960","2018-06-23","89"
"USW00013960","2018-06-24","90"
"USW00013960","2018-06-25","88"
"USW00013960","2018-06-26","88"
"USW00013960","2018-06-27","90"
"USW00013960","2018-06-28","91"
"USW00013960","2018-06-29","90"
"USW00013960","2018-06-30","90"
"USW00013960","2018-07-01","90"
"USW00013960","2018-07-02","92"
"USW00013960","2018-07-03","92"
"USW00013960","2018-07-04","87"
"USW00013960","2018-07-05","85"
"USW00013960","2018-07-06","87"
"USW00013960","2018-07-07","85"
"USW00013960","2018-07-08","87"
"USW00013960","2018-07-09","83"
"USW00013960","2018-07-10","83"
"USW00013960","2018-07-11","85"
"USW00013960","2018-07-12","87"
"USW00013960","2018-07-13","83"
"USW00013960","2018-07-14","90"
"USW00013960","2018-07-15","91"
"USW00013960","2018-07-16","92"
"USW00013960","2018-07-17","93"
"USW00013960","2018-07-18","94"
"USW00013960","2018-07-19","96"
"USW00013960","2018-07-20","97"
"USW00013960","2018-07-21","97"
"USW00013960","2018-07-22","97"
"USW00013960","2018-07-23","96"
"USW00013960","2018-07-24","90"
"USW00013960","2018-07-25","90"
"USW00013960","2018-07-26","94"
"USW00013960","2018-07-27","94"
"USW00013960","2018-07-28","92"
"USW00013960","2018-07-29","90"
"USW00013960","2018-07-30","85"
"USW00013960","2018-07-31","85"
"USW00013960","2018-08-01","84"
"USW00013960","2018-08-02","86"
"USW00013960","2018-08-03","88"
"USW00013960","2018-08-04","89"
"USW00013960","2018-08-05","89"
"USW00013960","2018-08-06","90"
"USW00013960","2018-08-07","91"
"USW00013960","2018-08-08","89"
"USW00013960","2018-08-09","86"
"USW00013960","2018-08-10","79"
"USW00013960","2018-08-11","77"
"USW00013960","2018-08-12","78"
"USW00013960","2018-08-13","79"
"USW00013960","2018-08-14","82"
"USW00013960","2018-08-15","88"
"USW00013960","2018-08-16","89"
"USW00013960","2018-08-17","91"
"USW00013960","2018-08-18","92"
"USW00013960","2018-08-19","84"
"USW00013960","2018-08-20","87"
"USW00013960","2018-08-21","85"
"USW00013960","2018-08-22","84"
"USW00013960","2018-08-23","87"
"USW00013960","2018-08-24","90"
"USW00013960","2018-08-25","89"
"USW00013960","2018-08-26","89"
"USW00013960","2018-08-27","89"
"USW00013960","2018-08-28","89"
"USW00013960","2018-08-29","88"
"USW00013960","2018-08-30","88"
"USW00013960","2018-08-31","89"
"USW00013960","2018-09-01","89"
"USW00013960","2018-09-02","87"
"USW00013960","2018-09-03","80"
"USW00013960","2018-09-04","81"
"USW00013960","2018-09-05","82"
"USW00013960","2018-09-06","82"
"USW00013960","2018-09-07","81"
"USW00013960","2018-09-08","76"
"USW00013960","2018-09-09","74"
"USW00013960","2018-09-10","74"
"USW00013960","2018-09-11","73"
"USW00013960","2018-09-12","76"
"USW00013960","2018-09-13","79"
"USW00013960","2018-09-14","80"
"USW00013960","2018-09-15","80"
"USW00013960","2018-09-16","83"
"USW00013960","2018-09-17","86"
"USW00013960","2018-09-18","87"
"USW00013960","2018-09-19","87"
"USW00013960","2018-09-20","85"
"USW00013960","2018-09-21","79"
"USW00013960","2018-09-22","76"
"USW00013960","2018-09-23","71"
"USW00013960","2018-09-24","75"
"USW00013960","2018-09-25","80"
"USW00013960","2018-09-26","73"
"USW00013960","2018-09-27","69"
"USW00013960","2018-09-28","69"
"USW00013960","2018-09-29","73"
"USW00013960","2018-09-30","77"
"USW00013960","2018-10-01","78"
"USW00013960","2018-10-02","78"
"USW00013960","2018-10-03","82"
"USW00013960","2018-10-04","83"
"USW00013960","2018-10-05","82"
"USW00013960","2018-10-06","82"
"USW00013960","2018-10-07","80"
"USW00013960","2018-10-08","77"
"USW00013960","2018-10-09","71"
"USW00013960","2018-10-10","67"
"USW00013960","2018-10-11","64"
"USW00013960","2018-10-12","65"
"USW00013960","2018-10-13","65"
"USW00013960","2018-10-14","67"
"USW00013960","2018-10-15","48"
"USW00013960","2018-10-16","47"
"USW00013960","2018-10-17","53"
"USW00013960","2018-10-18","60"
"USW00013960","2018-10-19","61"
"USW00013960","2018-10-20","64"
"USW00013960","2018-10-21","60"
"USW00013960","2018-10-22","58"
"USW00013960","2018-10-23","63"
"USW00013960","2018-10-24","58"
"USW00013960","2018-10-25","57"
"USW00013960","2018-10-26","60"
"USW00013960","2018-10-27","65"
"USW00013960","2018-10-28","72"
"USW00013960","2018-10-29","73"
"USW00013960","2018-10-30","75"
"USW00013960","2018-10-31","66"
"USW00013960","2018-11-01","56"
"USW00013960","2018-11-02","59"
"USW00013960","2018-11-03","63"
"USW00013960","2018-11-04","60"
"USW00013960","2018-11-05","63"
"USW00013960","2018-11-06","67"
"USW00013960","2018-11-07","65"
"USW00013960","2018-11-08","57"
"USW00013960","2018-11-09","51"
"USW00013960","2018-11-10","44"
"USW00013960","2018-11-11","49"
"USW00013960","2018-11-12","45"
"USW00013960","2018-11-13","35"
"USW00013960","2018-11-14","36"
"USW00013960","2018-11-15","45"
"USW00013960","2018-11-16","56"
"USW00013960","2018-11-17","58"
"USW00013960","2018-11-18","49"
"USW00013960","2018-11-19","44"
"USW00013960","2018-11-20","47"
"USW00013960","2018-11-21","47"
"USW00013960","2018-11-22","52"
"USW00013960","2018-11-23","62"
"USW00013960","2018-11-24","59"
"USW00013960","2018-11-25","60"
"USW00013960","2018-11-26","42"
"USW00013960","2018-11-27","48"
"USW00013960","2018-11-28","55"
"USW00013960","2018-11-29","64"
"USW00013960","2018-11-30","69"
"USW00013960","2018-12-01","66"
"USW00013960","2018-12-02","57"
"USW00013960","2018-12-03","51"
"USW00013960","2018-12-04","41"
"USW00013960","2018-12-05","43"
"USW00013960","2018-12-06","51"
"USW00013960","2018-12-07","47"
"USW00013960","2018-12-08","43"
"USW00013960","2018-12-09","42"
"USW00013960","2018-12-10","44"
"USW00013960","2018-12-11","48"
"USW00013960","2018-12-12","55"
"USW00013960","2018-12-13","61"
"USW00013960","2018-12-14","46"
"USW00013960","2018-12-15","49"
"USW00013960","2018-12-16","50"
"USW00013960","2018-12-17","50"
"USW00013960","2018-12-18","49"
"USW00013960","2018-12-19","55"
"USW00013960","2018-12-20","55"
"USW00013960","2018-12-21","50"
"USW00013960","2018-12-22","54"
"USW00013960","2018-12-23","50"
"USW00013960","2018-12-24","49"
"USW00013960","2018-12-25","60"
"USW00013960","2018-12-26","63"
"USW00013960","2018-12-27","58"
"USW00013960","2018-12-28","42"
"USW00013960","2018-12-29","40"
"USW00013960","2018-12-30","39"
"USW00013960","2018-12-31","47"
"USW00013960","2019-01-01","42"
"USW00013960","2019-01-02","35"
"USW00013960","2019-01-03","38"
"USW00013960","2019-01-04","44"
"USW00013960","2019-01-05","50"
"USW00013960","2019-01-06","57"
"USW00013960","2019-01-07","67"
"USW00013960","2019-01-08","59"
"USW00013960","2019-01-09","52"
"USW00013960","2019-01-10","47"
"USW00013960","2019-01-11","49"
"USW00013960","2019-01-12","49"
"USW00013960","2019-01-13","41"
"USW00013960","2019-01-14","39"
"USW00013960","2019-01-15","42"
"USW00013960","2019-01-16","52"
"USW00013960","2019-01-17","56"
"USW00013960","2019-01-18","52"
"USW00013960","2019-01-19","47"
"USW00013960","2019-01-20","35"
"USW00013960","2019-01-21","45"
"USW00013960","2019-01-22","58"
"USW00013960","2019-01-23","38"
"USW00013960","2019-01-24","44"
"USW00013960","2019-01-25","43"
"USW00013960","2019-01-26","46"
"USW00013960","2019-01-27","47"
"USW00013960","2019-01-28","53"
"USW00013960","2019-01-29","40"
"USW00013960","2019-01-30","43"
"USW00013960","2019-01-31","48"
"USW00013960","2019-02-01","57"
"USW00013960","2019-02-02","59"
"USW00013960","2019-02-03","64"
"USW00013960","2019-02-04","69"
"USW00013960","2019-02-05","71"
"USW00013960","2019-02-06","72"
"USW00013960","2019-02-07","57"
"USW00013960","2019-02-08","31"
"USW00013960","2019-02-09","37"
"USW00013960","2019-02-10","39"
"USW00013960","2019-02-11","50"
"USW00013960","2019-02-12","53"
"USW00013960","2019-02-13","49"
"USW00013960","2019-02-14","61"
"USW00013960","2019-02-15","62"
"USW00013960","2019-02-16","39"
"USW00013960","2019-02-17","45"
"USW00013960","2019-02-18","42"
"USW00013960","2019-02-19","39"
"USW00013960","2019-02-20","44"
"USW00013960","2019-02-21","48"
"USW00013960","2019-02-22","49"
"USW00013960","2019-02-23","57"
"USW00013960","2019-02-24","51"
"USW00013960","2019-02-25","51"
"USW00013960","2019-02-26","56"
"USW00013960","2019-02-27","57"
"USW00013960","2019-02-28","34"
"USW00013960","2019-03-01","38"
"USW00013960","2019-03-02","42"
"USW00013960","2019-03-03","40"
"USW00013960","2019-03-04","28"
"USW00013960","2019-03-05","32"
"USW00013960","2019-03-06","40"
"USW00013960","2019-03-07","56"
"USW00013960","2019-03-08","69"
"USW00013960","2019-03-09","73"
"USW00013960","2019-03-10","59"
"USW00013960","2019-03-11","56"
"USW00013960","2019-03-12","60"
"USW00013960","2019-03-13","65"
"USW00013960","2019-03-14","62"
"USW00013960","2019-03-15","53"
"USW00013960","2019-03-16","51"
"USW00013960","2019-03-17","53"
"USW00013960","2019-03-18","57"
"USW00013960","2019-03-19","61"
"USW00013960","2019-03-20","60"
"USW00013960","2019-03-21","61"
"USW00013960","2019-03-22","64"
"USW00013960","2019-03-23","67"
"USW00013960","2019-03-24","71"
"USW00013960","2019-03-25","67"
"USW00013960","2019-03-26","62"
"USW00013960","2019-03-27","64"
"USW00013960","2019-03-28","67"
"USW00013960","2019-03-29","69"
"USW00013960","2019-03-30","61"
"USW00013960","2019-03-31","49"
"USW00013960","2019-04-01","51"
"USW00013960","2019-04-02","56"
"USW00013960","2019-04-03","61"
"USW00013960","2019-04-04","70"
"USW00013960","2019-04-05","67"
"USW00013960","2019-04-06","66"
"USW00013960","2019-04-07","66"
"USW00013960","2019-04-08","69"
"USW00013960","2019-04-09","73"
"USW00013960","2019-04-10","78"
"USW00013960","2019-04-11","69"
"USW00013960","2019-04-12","59"
"USW00013960","2019-04-13","60"
"USW00013960","2019-04-14","54"
"USW00013960","2019-04-15","65"
"USW00013960","2019-04-16","70"
"USW00013960","2019-04-17","73"
"USW00013960","2019-04-18","68"
"USW00013960","2019-04-19","60"
"USW00013960","2019-04-20","63"
"USW00013960","2019-04-21","71"
"USW00013960","2019-04-22","72"
"USW00013960","2019-04-23","72"
"USW00013960","2019-04-24","65"
"USW00013960","2019-04-25","68"
"USW00013960","2019-04-26","71"
"USW00013960","2019-04-27","74"
"USW00013960","2019-04-28","75"
"USW00013960","2019-04-29","75"
"USW00013960","2019-04-30","78"
"USW00013960","2019-05-01","78"
"USW00013960","2019-05-02","69"
"USW00013960","2019-05-03","70"
"USW00013960","2019-05-04","71"
"USW00013960","2019-05-05","71"
"USW00013960","2019-05-06","77"
"USW00013960","2019-05-07","77"
"USW00013960","2019-05-08","69"
"USW00013960","2019-05-09","67"
"USW00013960","2019-05-10","56"
"USW00013960","2019-05-11","59"
"USW00013960","2019-05-12","67"
"USW00013960","2019-05-13","73"
"USW00013960","2019-05-14","76"
"USW00013960","2019-05-15","78"
"USW00013960","2019-05-16","80"
"USW00013960","2019-05-17","78"
"USW00013960","2019-05-18","76"
"USW00013960","2019-05-19","77"
"USW00013960","2019-05-20","80"
"USW00013960","2019-05-21","78"
"USW00013960","2019-05-22","79"
"USW00013960","2019-05-23","84"
"USW00013960","2019-05-24","84"
"USW00013960","2019-05-25","82"
"USW00013960","2019-05-26","82"
"USW00013960","2019-05-27","82"
"USW00013960","2019-05-28","81"
"USW00013960","2019-05-29","81"
"USW00013960","2019-05-30","76"
"USW00013960","2019-05-31","77"
"USW00013960","2019-06-01","80"
"USW00013960","2019-06-02","76"
"USW00013960","2019-06-03","83"
"USW00013960","2019-06-04","82"
"USW00013960","2019-06-05","79"
"USW00013960","2019-06-06","79"
"USW00013960","2019-06-07","78"
"USW00013960","2019-06-08","83"
"USW00013960","2019-06-09","83"
"USW00013960","2019-06-10","78"
"USW00013960","2019-06-11","74"
"USW00013960","2019-06-12","75"
"USW00013960","2019-06-13","78"
"USW00013960","2019-06-14","81"
"USW00013960","2019-06-15","85"
"USW00013960","2019-06-16","77"
"USW00013960","2019-06-17","75"
"USW00013960","2019-06-18","83"
"USW00013960","2019-06-19","85"
"USW00013960","2019-06-20","87"
"USW00013960","2019-06-21","88"
"USW00013960","2019-06-22","87"
"USW00013960","2019-06-23","87"
"USW00013960","2019-06-24","76"
"USW00013960","2019-06-25","81"
"USW00013960","2019-06-26","82"
"USW00013960","2019-06-27","81"
"USW00013960","2019-06-28","84"
"USW00013960","2019-06-29","87"
"USW00013960","2019-06-30","78"
"USW00013960","2019-07-01","82"
"USW00013960","2019-07-02","82"
"USW00013960","2019-07-03","82"
"USW00013960","2019-07-04","84"
"USW00013960","2019-07-05","86"
"USW00013960","2019-07-06","87"
"USW00013960","2019-07-07","86"
"USW00013960","2019-07-08","87"
"USW00013960","2019-07-09","87"
"USW00013960","2019-07-10","89"
"USW00013960","2019-07-11","85"
"USW00013960","2019-07-12","86"
"USW00013960","2019-07-13","86"
"USW00013960","2019-07-14","83"
"USW00013960","2019-07-15","83"
"USW00013960","2019-07-16","89"
"USW00013960","2019-07-17","89"
"USW00013960","2019-07-18","88"
"USW00013960","2019-07-19","89"
"USW00013960","2019-07-20","88"
"USW00013960","2019-07-21","89"
"USW00013960","2019-07-22","88"
"USW00013960","2019-07-23","83"
"USW00013960","2019-07-24","81"
"USW00013960","2019-07-25","80"
"USW00013960","2019-07-26","81"
"USW00013960","2019-07-27","83"
"USW00013960","2019-07-28","87"
"USW00013960","2019-07-29","87"
"USW00013960","2019-07-30","90"
"USW00013960","2019-07-31","88"
"USW00013960","2019-08-01","88"
"USW00013960","2019-08-02","88"
"USW00013960","2019-08-03","85"
"USW00013960","2019-08-04","84"
"USW00013960","2019-08-05","87"
"USW00013960","2019-08-06","90"
"USW00013960","2019-08-07","91"
"USW00013960","2019-08-08","90"
"USW00013960","2019-08-09","91"
"USW00013960","2019-08-10","91"
"USW00013960","2019-08-11","91"
"USW00013960","2019-08-12","92"
"USW00013960","2019-08-13","92"
"USW00013960","2019-08-14","88"
"USW00013960","2019-08-15","89"
"USW00013960","2019-08-16","91"
"USW00013960","2019-08-17","90"
"USW00013960","2019-08-18","90"
"USW00013960","2019-08-19","91"
"USW00013960","2019-08-20","92"
"USW00013960","2019-08-21","91"
"USW00013960","2019-08-22","90"
"USW00013960","2019-08-23","89"
"USW00013960","2019-08-24","86"
"USW00013960","2019-08-25","87"
"USW00013960","2019-08-26","92"
"USW00013960","2019-08-27","84"
"USW00013960","2019-08-28","84"
"USW00013960","2019-08-29","88"
"USW00013960","2019-08-30","85"
"USW00013960","2019-08-31","78"
"USW00013960","2019-09-01","83"
"USW00013960","2019-09-02","87"
"USW00013960","2019-09-03","88"
"USW00013960","2019-09-04","88"
"USW00013960","2019-09-05","88"
"USW00013960","2019-09-06","89"
"USW00013960","2019-09-07","91"
"USW00013960","2019-09-08","90"
"USW00013960","2019-09-09","88"
"USW00013960","2019-09-10","86"
"USW00013960","2019-09-11","85"
"USW00013960","2019-09-12","85"
"USW00013960","2019-09-13","88"
"USW00013960","2019-09-14","88"
"USW00013960","2019-09-15","89"
"USW00013960","2019-09-16","88"
"USW00013960","2019-09-17","86"
"USW00013960","2019-09-18","85"
"USW00013960","2019-09-19","79"
"USW00013960","2019-09-20","82"
"USW00013960","2019-09-21","84"
"USW00013960","2019-09-22","85"
"USW00013960","2019-09-23","85"
"USW00013960","2019-09-24","86"
"USW00013960","2019-09-25","87"
"USW00013960","2019-09-26","86"
"USW00013960","2019-09-27","85"
"USW00013960","2019-09-28","86"
"USW00013960","2019-09-29","86"
"USW00013960","2019-09-30","85"
"USW00013960","2019-10-01","85"
"USW00013960","2019-10-02","86"
"USW00013960","2019-10-03","87"
"USW00013960","2019-10-04","83"
"USW00013960","2019-10-05","82"
"USW00013960","2019-10-06","86"
"USW00013960","2019-10-07","71"
"USW00013960","2019-10-08","70"
"USW00013960","2019-10-09","74"
"USW00013960","2019-10-10","83"
"USW00013960","2019-10-11","58"
"USW00013960","2019-10-12","54"
"USW00013960","2019-10-13","64"
"USW00013960","2019-10-14","67"
"USW00013960","2019-10-15","75"
"USW00013960","2019-10-16","66"
"USW00013960","2019-10-17","60"
"USW00013960","2019-10-18","63"
"USW00013960","2019-10-19","72"
"USW00013960","2019-10-20","71"
"USW00013960","2019-10-21","70"
"USW00013960","2019-10-22","62"
"USW00013960","2019-10-23","67"
"USW00013960","2019-10-24","67"
"USW00013960","2019-10-25","50"
"USW00013960","2019-10-26","55"
"USW00013960","2019-10-27","62"
