"STATION","DATE","TAVG"
"USW00013904","2020-01-28","60"
"USW00013904","2020-01-29","53"
"USW00013904","2020-01-30","47"
"USW00013904","2020-01-31","51"
"USW00013904","2020-02-01","51"
"USW00013904","2020-02-02","53"
"USW00013904","2020-02-03","62"
"USW00013904","2020-02-04","69"
"USW00013904","2020-02-05","45"
"USW00013904","2020-02-06","40"
"USW00013904","2020-02-07","48"
"USW00013904","2020-02-08","52"
"USW00013904","2020-02-09","66"
"USW00013904","2020-02-10","64"
"USW00013904","2020-02-11","47"
"USW00013904","2020-02-12","48"
"USW00013904","2020-02-13","46"
"USW00013904","2020-02-14","43"
"USW00013904","2020-02-15","46"
"USW00013904","2020-02-16","60"
"USW00013904","2020-02-17","66"
"USW00013904","2020-02-18","68"
"USW00013904","2020-02-19","50"
"USW00013904","2020-02-20","47"
"USW00013904","2020-02-21","45"
"USW00013904","2020-02-22","49"
"USW00013904","2020-02-23","59"
"USW00013904","2020-02-24","66"
"USW00013904","2020-02-25","54"
"USW00013904","2020-02-26","51"
"USW00013904","2020-02-27","43"
"USW00013904","2020-02-28","50"
"USW00013904","2020-02-29","54"
"USW00013904","2020-03-01","64"
"USW00013904","2020-03-02","69"
"USW00013904","2020-03-03","68"
"USW00013904","2020-03-04","67"
"USW00013904","2020-03-05","59"
"USW00013904","2020-03-06","58"
"USW00013904","2020-03-07","51"
"USW00013904","2020-03-08","56"
"USW00013904","2020-03-09","66"
"USW00013904","2020-03-10","67"
"USW00013904","2020-03-11","71"
"USW00013904","2020-03-12","74"
"USW00013904","2020-03-13","74"
"USW00013904","2020-03-14","76"
"USW00013904","2020-03-15","66"
"USW00013904","2020-03-16","65"
"USW00013904","2020-03-17","72"
"USW00013904","2020-03-18","74"
"USW00013904","2020-03-19","75"
"USW00013904","2020-03-20","66"
"USW00013904","2020-03-21","52"
"USW00013904","2020-03-22","58"
"USW00013904","2020-03-23","70"
"USW00013904","2020-03-24","76"
"USW00013904","2020-03-25","69"
"USW00013904","2020-03-26","75"
"USW00013904","2020-03-27","77"
"USW00013904","2020-03-28","75"
"USW00013904","2020-03-29","62"
"USW00013904","2020-03-30","67"
"USW00013904","2020-03-31","66"
"USW00013904","2020-04-01","61"
"USW00013904","2020-04-02","66"
"USW00013904","2020-04-03","68"
"USW00013904","2020-04-04","48"
"USW00013904","2020-04-05","56"
"USW00013904","2020-04-06","67"
"USW00013904","2020-04-07","75"
"USW00013904","2020-04-08","79"
"USW00013904","2020-04-09","78"
"USW00013904","2020-04-10","68"
"USW00013904","2020-04-11","67"
"USW00013904","2020-04-12","78"
"USW00013904","2020-04-13","58"
"USW00013904","2020-04-14","55"
"USW00013904","2020-04-15","55"
"USW00013904","2020-04-16","58"
"USW00013904","2020-04-17","66"
"USW00013904","2020-04-18","58"
"USW00013904","2020-04-19","68"
"USW00013904","2020-04-20","68"
"USW00013904","2020-04-21","74"
"USW00013904","2020-04-22","75"
"USW00013904","2020-04-23","74"
"USW00013904","2020-04-24","73"
"USW00013904","2020-04-25","73"
"USW00013904","2020-04-26","67"
"USW00013904","2020-04-27","71"
"USW00013904","2020-04-28","80"
"USW00013904","2020-04-29","78"
"USW00013904","2020-04-30","67"
"USW00013904","2020-05-01","70"
"USW00013904","2020-05-02","76"
"USW00013904","2020-05-03","80"
"USW00013904","2020-05-04","81"
"USW00013904","2020-05-05","78"
"USW00013904","2020-05-06","75"
"USW00013904","2020-05-07","68"
"USW00013904","2020-05-08","78"
"USW00013904","2020-05-09","68"
"USW00013904","2020-05-10","66"
"USW00013904","2020-05-11","68"
"USW00013904","2020-05-12","72"
"USW00013904","2020-05-13","67"
"USW00013904","2020-05-14","79"
"USW00013904","2020-05-15","81"
"USW00013904","2020-05-16","73"
"USW00013904","2020-05-17","75"
"USW00013904","2020-05-18","77"
"USW00013904","2020-05-19","80"
"USW00013904","2020-05-20","83"
"USW00013904","2020-05-21","81"
"USW00013904","2020-05-22","84"
"USW00013904","2020-05-23","84"
"USW00013904","2020-05-24","82"
"USW00013904","2020-05-25","71"
"USW00013904","2020-05-26","74"
"USW00013904","2020-05-27","74"
"USW00013904","2020-05-28","73"
"USW00013904","2020-05-29","77"
"USW00013904","2020-05-30","75"
"USW00013904","2020-05-31","78"
